"Tag";"Stunde";"Minute";"Ruderschlaege/Minute";"Segel"
3;10;30;10;0
3;10;31;14;0
3;10;32;0;0
3;10;33;19;0
3;10;34;29;0
3;10;35;10;0
3;10;36;22;0
3;10;37;12;0
3;10;38;4;0
3;10;39;17;0
3;10;40;0;0
3;10;41;0;0
3;10;42;25;0
3;10;43;24;0
3;10;44;13;0
3;10;45;13;0
3;10;46;15;0
3;10;47;10;0
3;10;48;30;0
3;10;49;32;0
3;10;50;8;0
3;10;51;15;0
3;10;52;26;0
3;10;53;22;0
3;10;54;30;0
3;10;55;19;0
3;10;56;25;0
3;10;57;31;0
3;10;58;30;0
3;10;59;30;0
3;11;0;18;0
3;11;1;20;0
3;11;2;1;0
3;11;5;0;1
3;11;6;0;1
3;11;7;0;1
3;11;8;0;1
3;11;9;0;1
3;11;10;0;1
3;11;11;0;1
3;11;12;0;1
3;11;13;0;1
3;11;14;0;1
3;11;15;0;1
3;11;18;24;0
3;11;19;30;0
3;12;51;5;0
3;12;52;21;0
3;12;53;24;0
3;12;54;16;0
3;12;55;4;0
3;12;56;22;0
3;12;57;6;0
3;12;58;20;0
3;12;59;26;0
3;13;0;26;0
3;13;1;27;0
3;13;2;8;0
3;13;3;23;0
3;13;4;20;0
3;13;5;0;0
3;13;6;-10;0
3;13;7;0;0
3;13;8;0;0
3;13;9;0;1
3;13;10;0;1
3;13;11;0;1
3;13;12;0;1
3;13;13;0;1
3;13;14;0;1
3;13;15;0;1
3;13;16;0;1
3;13;17;0;1
3;13;18;0;1
3;13;19;0;1
3;13;20;0;1
3;13;21;0;1
3;13;22;0;0
3;13;23;-8;0
3;13;24;-14;0
3;13;32;11;0
3;13;33;12;0
3;13;34;8;0
3;13;35;23;0
3;13;36;24;0
3;13;37;0;0
3;13;38;18;0
3;13;39;25;0
3;13;40;11;0
3;13;41;11;0
3;13;42;23;0
3;13;43;26;0
3;13;44;19;0
3;13;45;-4;0
3;13;46;-4;0
3;13;47;0;0
3;13;48;0;0
3;13;49;-6;0
3;13;50;0;0
3;13;51;0;1
3;13;52;0;1
3;13;53;0;1
3;13;54;0;1
3;13;55;0;1
3;13;56;0;1
3;13;57;0;1
3;13;58;0;1
3;13;59;0;1
3;14;0;0;1
3;14;1;-15;0
3;14;2;8;0
3;14;3;11;0
3;14;4;4;0
3;14;5;-1;0
3;14;15;20;0
3;14;16;21;0
3;14;17;21;0
3;14;18;6;0
3;14;19;8;0
3;14;20;22;0
3;14;21;27;0
3;14;22;22;0
3;14;23;-1;0
3;14;24;-14;0
3;14;25;-9;0
3;14;26;0;0
3;14;27;0;1
3;14;28;0;1
3;14;29;0;1
3;14;30;0;1
3;14;31;0;0
3;14;32;0;0
3;14;33;-12;0
3;14;34;-18;0
3;14;35;-8;0
3;14;36;5;0
3;14;37;-13;0
3;17;22;25;0
3;17;23;6;0
3;17;24;30;0
3;17;25;0;0
3;17;26;13;0
3;17;27;25;0
3;17;28;22;0
3;17;29;0;0
3;17;30;21;0
3;17;31;23;0
3;17;32;32;0
3;17;33;9;0
3;17;34;26;0
3;17;35;30;0
3;17;36;0;0
3;17;37;0;0
3;17;38;22;0
3;17;39;7;0
3;17;40;0;0
3;17;41;0;0
3;17;42;0;1
3;17;43;0;1
3;17;44;0;1
3;17;45;0;1
3;17;46;0;1
3;17;47;0;1
3;17;48;0;1
3;17;49;17;0
3;17;50;16;0
3;17;51;24;0
3;17;52;32;0
3;17;53;20;0
3;17;54;4;0
3;17;55;31;0
3;17;56;30;0
3;17;57;6;0
3;17;58;31;0
3;17;59;25;0
3;18;0;20;0
3;18;1;6;0
3;18;2;0;1
3;18;3;0;1
3;18;4;0;1
3;18;5;0;1
3;18;6;0;1
3;18;7;0;1
3;18;8;1;0
3;18;9;9;0
3;18;10;23;0
3;18;11;6;0
3;18;12;7;0
3;18;13;47;0
3;18;14;32;0
3;18;15;1;0
3;18;16;20;0
3;18;17;32;0
3;18;18;33;0
3;18;19;32;0
3;18;20;33;0
3;18;21;32;0
3;18;22;34;0
3;18;23;21;0
3;18;24;0;0
3;18;25;0;1
3;18;26;0;1
3;18;27;0;1
3;18;28;0;1
3;18;29;0;1
3;18;30;0;1
3;18;31;0;1
3;18;32;0;1
3;18;33;0;1
3;18;34;0;1
3;18;35;0;1
3;18;36;0;1
3;18;37;0;1
3;18;38;0;1
3;18;39;0;1
3;18;40;0;1
3;18;41;0;1
3;18;42;-3;1
3;18;43;-10;1
3;18;44;0;1
3;18;45;0;1
3;18;46;0;1
3;18;47;0;1
3;18;48;0;1
3;18;49;0;0
3;18;50;-18;0
3;18;51;11;0
3;18;52;31;0
3;18;53;34;0
3;18;54;6;0
3;18;55;5;0
4;9;41;7;0
4;9;42;30;0
4;9;43;34;0
4;9;44;27;0
4;9;45;0;0
4;9;46;0;0
4;9;47;0;0
4;9;48;0;0
4;9;49;0;0
4;9;50;0;0
4;9;51;0;0
4;9;52;0;0
4;9;53;0;0
4;9;54;-20;0
4;9;55;-23;0
4;9;56;34;0
4;9;57;35;0
4;9;58;31;0
4;9;59;-21;0
4;10;0;0;0
4;10;1;-7;0
4;10;2;40;0
4;10;3;24;0
4;10;4;37;0
4;10;5;35;0
4;10;6;35;0
4;10;7;37;0
4;10;8;35;0
4;10;9;24;0
4;10;10;0;0
4;10;11;0;0
4;10;12;0;0
4;10;13;0;0
4;10;14;0;0
4;10;15;0;0
4;10;16;-26;0
4;10;17;32;0
4;10;18;34;0
4;10;19;-41;0
4;10;20;7;0
4;10;21;0;1
4;10;22;0;1
4;10;23;0;1
4;10;24;0;1
4;10;25;0;1
4;10;26;0;1
4;10;27;0;1
4;10;28;0;1
4;10;29;0;1
4;10;30;0;1
4;10;31;0;1
4;10;32;0;1
4;10;33;0;1
4;10;34;0;1
4;10;35;0;1
4;10;36;0;1
4;10;37;0;1
4;10;38;0;1
4;10;39;0;1
4;10;40;0;1
4;10;41;0;1
4;10;42;0;1
4;10;43;0;1
4;10;44;0;0
4;10;45;-6;0
4;10;46;11;0
4;10;47;-31;0
4;10;48;25;0
4;10;49;-32;0
4;10;50;13;0
4;11;15;10;0
4;11;16;22;0
4;11;17;26;0
4;11;18;12;0
4;11;19;23;0
4;11;20;35;0
4;11;21;25;0
4;11;22;0;0
4;11;23;12;0
4;11;24;36;0
4;11;25;15;0
4;11;26;2;0
4;11;27;0;1
4;11;28;0;1
4;11;29;0;1
4;11;30;0;1
4;11;31;0;1
4;11;32;0;1
4;11;33;0;1
4;11;34;0;1
4;11;35;0;1
4;11;36;0;1
4;11;37;0;1
4;11;38;0;1
4;11;39;0;1
4;11;40;0;0
4;11;41;10;0
4;11;42;5;0
4;11;43;31;0
4;11;44;35;0
4;11;45;24;0
4;11;46;0;0
4;11;47;0;0
4;11;48;24;0
4;11;49;37;0
4;11;50;35;0
4;11;51;6;0
4;11;52;13;0
4;11;53;3;0
4;11;54;18;0
4;11;55;0;0
4;11;56;0;0
4;11;57;0;0
4;11;58;0;0
4;11;59;0;0
4;12;0;0;0
4;12;1;0;0
4;12;2;0;0
4;12;3;0;0
4;12;4;0;0
4;12;5;14;0
4;12;6;31;0
4;12;7;35;0
4;12;8;35;0
4;12;9;-20;0
4;12;10;-18;0
4;12;11;0;1
4;12;12;0;1
4;12;13;0;1
4;12;14;0;1
4;12;15;0;1
4;12;16;0;1
4;12;17;0;1
4;12;18;-16;0
4;12;19;9;0
4;12;20;13;0
4;13;18;9;0
4;13;19;32;0
4;13;20;27;0
4;13;21;3;0
4;13;22;35;0
4;13;23;36;0
4;13;24;14;0
4;13;25;0;0
4;13;26;-24;0
4;13;27;4;0
4;13;28;37;0
4;13;29;13;0
4;13;30;34;0
4;13;31;36;0
4;13;32;36;0
4;13;33;25;0
4;13;34;10;0
4;13;35;5;0
4;17;33;10;0
4;17;34;36;0
4;17;35;36;0
4;17;36;36;0
4;17;37;36;0
4;17;38;36;0
4;17;39;28;0
4;17;40;0;0
4;17;41;-5;0
4;17;42;0;0
4;17;43;0;0
4;17;44;0;1
4;17;45;0;1
4;17;46;0;1
4;17;47;0;1
4;17;48;0;1
4;17;49;0;1
4;17;50;0;1
4;17;51;0;1
4;17;52;0;1
4;17;53;0;1
4;17;54;0;1
4;17;55;0;1
4;17;56;0;1
4;17;57;0;0
4;17;58;-9;0
4;17;59;16;0
4;18;0;36;0
4;18;1;36;0
4;18;2;21;0
4;18;3;1;0
4;18;19;20;0
4;18;20;36;0
4;18;21;36;0
4;18;22;10;0
4;18;23;12;0
4;18;24;37;0
4;18;25;37;0
4;18;26;-25;0
4;18;27;14;0
4;18;28;0;0
4;18;29;0;1
4;18;30;0;1
4;18;31;0;1
4;18;32;0;1
4;18;33;0;1
4;18;34;0;1
4;18;35;0;1
4;18;36;0;1
4;18;37;0;1
4;18;38;0;1
4;18;39;0;1
4;18;40;0;1
4;18;41;0;1
4;18;42;0;1
4;18;43;0;1
4;18;44;0;1
4;18;45;0;1
4;18;46;0;1
4;18;47;0;1
4;18;48;0;1
4;18;49;-3;1
4;18;50;-4;1
4;18;51;0;1
4;18;52;0;1
4;18;53;0;1
4;18;54;0;1
4;18;55;0;1
4;18;56;0;1
4;18;57;0;1
4;18;58;0;1
4;18;59;0;1
4;19;0;0;1
4;19;1;0;1
4;19;2;0;1
4;19;3;0;1
4;19;4;0;1
4;19;5;0;1
4;19;6;2;0
4;19;7;-17;0
4;19;8;9;0
5;9;31;16;0
5;9;32;8;0
5;9;33;24;0
5;9;34;23;0
5;9;35;24;0
5;9;36;24;0
5;9;37;14;0
5;9;38;0;0
5;9;39;0;0
5;9;40;0;0
5;9;41;-2;0
5;9;42;-26;0
5;9;43;6;0
5;9;44;23;0
5;9;45;24;0
5;9;46;-25;0
5;9;47;-25;0
5;9;48;-21;0
5;9;49;-20;0
5;9;50;0;0
5;9;51;0;0
5;9;52;0;0
5;9;53;-4;0
5;9;54;0;0
5;9;55;10;0
5;9;56;21;0
5;9;57;28;0
5;9;58;6;0
5;9;59;0;0
5;10;0;0;0
5;10;1;0;0
5;10;2;0;0
5;10;3;0;0
5;10;4;-20;0
5;10;5;0;1
5;10;6;0;1
5;10;7;0;1
5;10;8;0;1
5;10;9;0;1
5;10;10;0;1
5;10;11;0;1
5;10;12;0;1
5;10;13;0;1
5;10;14;0;1
5;10;15;0;1
5;10;16;0;1
5;10;17;0;1
5;10;18;0;1
5;10;19;0;1
5;10;20;0;1
5;10;21;0;1
5;10;22;0;1
5;10;23;0;1
5;10;24;0;1
5;10;25;0;1
5;10;26;0;1
5;10;27;0;1
5;10;28;0;1
5;10;29;0;1
5;10;30;0;1
5;10;31;0;1
5;10;32;0;0
5;10;33;2;0
5;10;34;-4;0
5;10;35;0;0
5;11;14;14;0
5;11;15;29;0
5;11;16;20;0
5;11;17;-15;0
5;11;18;13;0
5;11;19;17;0
5;11;20;21;0
5;11;21;12;0
5;11;22;7;0
5;11;23;36;0
5;11;24;6;0
5;11;25;0;0
5;11;26;0;0
5;11;27;0;0
5;11;28;16;0
5;11;29;29;0
5;11;30;30;0
5;11;31;12;0
5;11;32;32;0
5;11;33;34;0
5;11;34;33;0
5;11;35;36;0
5;11;36;36;0
5;11;37;35;0
5;11;38;31;0
5;11;39;2;0
5;11;40;0;1
5;11;41;0;1
5;11;42;0;1
5;11;43;0;1
5;11;44;0;1
5;11;45;0;1
5;11;46;0;1
5;11;47;0;1
5;11;48;0;1
5;11;49;0;1
5;11;50;0;1
5;11;51;0;1
5;11;52;0;1
5;11;53;0;1
5;11;54;0;1
5;11;55;0;1
5;11;56;0;1
5;11;57;0;1
5;11;58;0;0
5;11;59;3;0
5;12;0;19;0
5;13;2;24;0
5;13;3;31;0
5;13;4;34;0
5;13;5;27;0
5;13;6;0;0
5;13;7;22;0
5;13;8;13;0
5;13;9;31;0
5;13;10;26;0
5;13;11;0;0
5;13;12;-10;0
5;13;13;-17;0
5;13;14;0;1
5;13;15;0;1
5;13;16;0;1
5;13;17;0;1
5;13;18;0;1
5;13;19;0;1
5;13;20;0;1
5;13;21;0;1
5;13;22;0;1
5;13;23;0;1
5;13;24;0;1
5;13;25;0;1
5;13;26;-23;0
5;13;27;30;0
5;13;28;34;0
5;13;29;14;0
5;13;30;15;0
5;13;31;31;0
5;13;32;27;0
5;13;33;0;0
5;13;34;0;1
5;13;35;0;1
5;13;36;0;1
5;13;37;0;1
5;13;38;0;1
5;13;39;0;1
5;13;40;0;1
5;13;41;0;1
5;13;42;0;1
5;13;43;0;1
5;13;44;0;1
5;13;45;0;1
5;13;46;0;0
5;13;47;-11;0
5;13;48;-28;0
5;13;49;32;0
5;13;50;-4;0
5;13;51;-14;0
5;13;52;7;0
5;13;53;3;0
5;14;49;29;0
5;14;50;34;0
5;14;51;29;0
5;14;52;0;0
5;14;53;28;0
5;14;54;30;0
5;14;55;10;0
5;14;56;15;0
5;14;57;0;1
5;14;58;0;1
5;14;59;0;1
5;15;1;0;1
5;15;2;0;1
5;15;3;0;1
5;15;4;0;1
5;15;5;0;1
5;15;6;0;1
5;15;7;0;0
5;15;8;3;0
5;15;9;34;0
5;15;10;30;0
5;15;11;10;0
5;15;12;17;0
5;15;13;7;0
5;15;14;19;0
5;15;15;30;0
5;15;16;30;0
5;15;17;0;0
5;15;18;0;0
5;15;19;19;0
5;15;20;25;0
5;15;21;28;0
5;15;22;3;0
5;15;23;10;0
5;15;24;0;1
5;15;25;0;1
5;15;26;0;1
5;15;27;0;1
5;15;28;0;1
5;15;29;0;1
5;15;30;0;1
5;15;31;0;1
5;15;32;0;0
5;15;33;6;0
5;15;34;26;0
5;15;35;33;0
5;15;36;24;0
5;15;37;7;0
5;15;38;-3;0
5;16;32;9;0
5;16;33;23;0
5;16;34;15;0
5;16;35;28;0
5;16;36;20;0
5;16;37;-1000;0
5;16;38;-1000;0
5;16;39;-1000;0
5;16;40;-1000;0
5;16;41;-1000;0
5;16;42;-1000;0
5;16;43;-1000;0
5;16;44;37;0
5;16;45;36;0
5;16;46;13;0
5;16;47;-18;0
5;16;48;0;1
5;16;49;0;1
5;16;50;0;1
5;16;51;0;1
5;16;52;0;1
5;16;53;0;1
5;16;54;0;1
5;16;55;0;1
5;16;56;0;1
5;16;57;0;1
5;16;58;0;1
5;16;59;0;1
5;17;0;0;1
5;17;1;0;1
5;17;2;0;1
5;17;3;0;1
5;17;4;0;1
5;17;5;0;1
5;17;6;0;1
5;17;7;0;1
5;17;8;0;1
5;17;9;0;1
5;17;10;0;1
5;17;11;0;1
5;17;12;0;0
5;17;13;-14;0
5;17;14;17;0
5;17;15;33;0
5;17;16;-21;0
5;17;17;5;0
6;9;12;20;0
6;9;13;21;0
6;9;14;35;0
6;9;15;10;0
6;9;16;4;0
6;9;17;29;0
6;9;18;0;0
6;9;19;-24;0
6;9;20;-10;0
6;9;21;0;0
6;9;22;0;0
6;9;23;18;0
6;9;24;36;0
6;9;25;19;0
6;9;26;0;0
6;9;27;0;0
6;9;28;-14;0
6;9;29;-7;0
6;9;30;20;0
6;9;31;23;0
6;9;32;13;0
6;9;33;36;0
6;9;34;37;0
6;9;35;0;0
6;9;36;0;0
6;9;37;0;0
6;9;38;0;0
6;9;39;0;0
6;9;40;0;0
6;9;41;-16;0
6;9;42;2;0
6;9;43;35;0
6;9;44;-11;0
6;9;45;0;0
6;9;46;17;0
6;9;47;35;0
6;9;48;-9;0
6;9;49;0;0
6;9;50;0;0
6;9;51;0;0
6;9;52;0;0
6;9;53;0;0
6;9;54;13;0
6;9;55;5;0
6;9;56;-16;0
6;9;57;-6;0
6;11;0;18;0
6;11;1;35;0
6;11;2;38;0
6;11;3;18;0
6;11;4;-19;0
6;11;5;-10;0
6;11;6;0;0
6;11;7;0;0
6;11;8;0;0
6;11;9;6;0
6;11;10;35;0
6;11;11;39;0
6;11;12;28;0
6;11;13;-11;0
6;11;14;0;0
6;11;15;-5;0
6;11;16;-1;0
6;13;8;16;0
6;13;9;36;0
6;13;10;-37;0
6;13;11;-37;0
6;13;12;15;0
6;13;13;0;0
6;13;14;0;0
6;13;15;20;0
6;13;16;30;0
6;13;17;-29;0
6;13;18;14;0
6;13;19;0;0
6;13;20;0;1
6;13;21;0;1
6;13;22;0;1
6;13;23;0;0
6;13;24;0;0
6;13;25;27;0
6;13;26;32;0
6;13;27;35;0
6;13;28;29;0
6;13;29;0;0
6;13;30;10;0
6;13;31;31;0
6;13;32;36;0
6;13;33;6;0
9;14;0;2;0
9;14;1;10;0
9;14;2;12;0
9;14;3;12;0
9;14;4;0;0
9;14;5;15;0
9;14;6;18;0
9;14;7;14;0
9;14;8;-5;0
9;14;9;-12;0
9;14;10;-1;0
9;14;11;-1;0
9;14;12;-1;0
9;14;13;-1;0
9;14;14;-1;0
9;14;15;-1;0
9;14;16;-1;0
9;14;17;7;0
9;14;18;4;0
9;14;19;5;0
9;14;20;0;0
9;14;21;0;0
9;14;22;0;0
9;14;23;0;0
9;14;24;0;0
9;14;25;8;0
9;14;26;7;0
9;14;27;9;0
9;14;28;1;0
9;14;52;9;0
9;14;53;13;0
9;14;54;17;0
9;14;55;16;0
9;14;56;20;0
9;14;57;8;0
9;14;58;19;0
9;14;59;22;0
9;15;0;12;0
9;15;1;23;0
9;15;2;22;0
9;15;3;0;0
9;15;4;0;0
9;15;5;13;0
9;15;6;23;0
9;15;7;4;0
9;15;8;23;0
9;15;9;25;0
9;15;10;18;0
9;15;11;10;0
9;15;12;26;0
9;15;13;27;0
9;15;14;7;0
9;15;15;27;0
9;15;16;26;0
9;15;17;13;0
9;15;18;0;0
9;15;19;0;0
9;15;20;0;1
9;15;21;0;1
9;15;22;0;1
9;15;23;0;1
9;15;24;0;1
9;15;25;0;1
9;15;26;0;1
9;15;27;0;1
9;15;28;0;1
9;15;29;0;1
9;15;30;0;1
9;15;31;0;1
9;15;32;0;1
9;15;33;0;1
9;15;34;0;0
9;15;35;0;0
9;15;36;0;0
9;15;37;4;0
9;15;38;10;0
9;15;39;25;0
9;15;40;27;0
9;15;41;26;0
9;15;42;27;0
9;15;43;27;0
9;15;44;27;0
9;15;45;0;0
9;15;46;15;0
9;15;47;0;0
9;15;48;0;1
9;15;49;0;1
9;15;50;0;1
9;15;51;0;1
9;15;52;0;1
9;15;53;0;1
9;15;54;0;1
9;15;55;0;1
9;15;56;0;1
9;15;57;0;1
9;15;58;0;1
9;15;59;0;1
9;16;0;0;1
9;16;1;0;1
9;16;2;0;1
9;16;3;0;1
9;16;4;0;1
9;16;5;0;1
9;16;6;0;1
9;16;7;0;1
9;16;8;0;1
9;16;9;0;1
9;16;10;0;1
9;16;11;0;1
9;16;12;0;1
9;16;13;0;1
9;16;14;0;1
9;16;15;0;1
9;16;16;0;0
9;16;17;20;0
9;16;18;25;0
9;16;19;26;0
9;16;20;26;0
9;16;21;0;0
9;16;22;-26;0
9;16;23;-26;0
9;16;24;-26;0
9;16;25;-26;0
9;16;26;-26;0
9;16;27;0;0
9;16;28;-13;0
9;16;29;-11;0
9;16;30;0;1
9;16;31;0;1
9;16;32;0;1
9;16;33;0;1
9;16;34;0;1
9;16;35;0;1
9;16;36;0;1
9;16;37;0;1
9;16;38;0;1
9;16;39;0;1
9;16;40;0;1
9;16;41;0;0
9;16;42;25;0
9;16;43;11;0
9;16;44;18;0
9;16;45;8;0
9;16;46;29;0
9;16;47;28;0
9;16;48;27;0
9;16;49;22;0
9;18;21;2;0
9;18;22;25;0
9;18;23;5;0
9;18;24;-22;0
9;18;25;-2;0
9;18;26;-22;0
9;18;27;-9;0
9;18;28;0;0
9;18;29;10;0
9;18;30;20;0
9;18;31;13;0
9;18;32;26;0
9;18;33;27;0
9;18;34;23;0
9;18;35;-11;0
9;18;36;-24;0
9;18;37;15;0
9;18;38;27;0
9;18;39;21;0
9;18;40;0;0
9;18;41;13;0
9;18;42;15;0
9;18;43;23;0
9;18;44;28;0
9;18;45;28;0
9;18;46;28;0
9;18;47;29;0
9;18;48;13;0
9;18;49;0;0
9;18;50;-12;0
9;18;51;-9;0
9;18;52;33;0
9;18;53;0;0
9;18;54;17;0
9;18;55;20;0
9;18;56;-16;0
9;18;57;-26;0
9;18;58;22;0
9;18;59;4;0
10;10;48;10;0
10;10;49;19;0
10;10;50;23;0
10;10;51;17;0
10;10;52;20;0
10;10;53;29;0
10;10;54;1;0
10;10;55;-18;0
10;10;56;-6;0
10;10;57;30;0
10;10;58;31;0
10;10;59;5;0
10;11;0;30;0
10;11;1;13;0
10;11;2;-12;0
10;11;3;-23;0
10;11;4;16;0
10;11;5;0;0
10;11;6;0;0
10;11;7;29;0
10;11;8;33;0
10;11;9;23;0
10;11;10;0;0
10;11;11;-4;0
10;11;12;-17;0
10;11;13;7;0
10;11;14;32;0
10;11;15;32;0
10;11;16;31;0
10;11;17;31;0
10;11;18;9;0
10;11;19;-24;0
10;11;38;5;0
10;11;39;15;0
10;11;40;-18;0
10;11;41;-15;0
10;11;42;9;0
10;11;43;31;0
10;11;44;21;0
10;11;45;-13;0
10;11;46;0;0
10;11;47;-11;0
10;11;48;-15;0
10;11;49;-25;0
10;11;50;-1;0
10;11;51;30;0
10;11;52;-20;0
10;11;53;-16;0
10;11;54;28;0
10;11;55;-15;0
10;11;56;25;0
10;11;57;25;0
10;11;58;30;0
10;11;59;31;0
10;12;0;16;0
10;12;1;5;0
10;12;20;0;0
10;12;21;8;0
10;12;22;32;0
10;12;23;9;0
10;12;24;33;0
10;12;25;22;0
10;12;26;3;0
10;12;27;-24;0
10;12;28;-2;0
10;12;29;0;0
10;12;30;25;0
10;12;31;14;0
10;12;32;34;0
10;12;33;9;0
10;12;34;-1;0
10;12;35;-14;0
10;12;36;-20;0
10;12;37;-2;0
10;12;38;-4;0
10;12;39;0;1
10;12;40;0;1
10;12;41;0;1
10;12;42;-2;1
10;12;43;-18;1
10;12;44;-24;1
10;12;45;-10;1
10;12;46;0;1
10;12;47;0;1
10;12;48;0;1
10;12;49;0;0
10;12;50;-5;0
10;12;51;31;0
10;12;52;24;0
10;12;53;0;0
10;12;54;0;0
10;12;55;0;0
10;12;56;0;0
10;12;57;0;0
10;12;58;0;0
10;12;59;0;0
10;13;0;0;0
10;13;1;0;0
10;13;2;0;0
10;13;3;0;0
10;13;4;0;0
10;13;5;0;0
10;13;6;0;0
10;13;7;0;0
10;13;8;0;0
10;13;9;11;0
10;13;10;0;0
10;13;11;-17;0
10;13;12;-23;0
10;13;13;33;0
10;13;14;32;0
10;13;15;32;0
10;13;16;-8;0
10;13;17;-13;0
10;13;18;-3;0
10;16;18;18;0
10;16;19;32;0
10;16;20;33;0
10;16;21;13;0
10;16;22;33;0
10;16;23;16;0
10;16;24;25;0
10;16;25;33;0
10;16;26;34;0
10;16;27;22;0
10;16;28;-22;0
10;16;29;-9;0
10;16;30;28;0
10;16;31;34;0
10;16;32;-14;0
10;16;33;21;0
10;16;34;34;0
10;16;35;34;0
10;16;36;29;0
10;16;37;-13;0
10;16;38;-20;0
10;16;39;-4;0
10;16;40;0;0
11;12;38;7;0
11;12;39;6;0
11;12;40;-10;0
11;12;41;-18;0
11;12;42;27;0
11;12;43;15;0
11;12;44;-18;0
11;12;45;-20;0
11;12;46;-4;0
11;12;47;14;0
11;12;48;21;0
11;12;49;-6;0
11;12;50;-8;0
11;12;51;-20;0
11;12;52;15;0
11;12;53;-11;0
11;12;54;-17;0
11;12;55;16;0
11;12;56;0;0
11;12;57;0;0
11;12;58;-8;0
11;12;59;-21;0
11;13;0;19;0
11;13;1;24;0
11;13;2;25;0
11;13;3;-2;0
11;13;4;6;0
11;13;57;12;0
11;13;58;0;0
11;13;59;0;0
11;14;0;0;0
11;14;1;0;0
11;14;2;6;0
11;14;3;21;0
11;14;4;26;0
11;14;5;10;0
11;14;6;0;0
11;14;7;0;0
11;14;8;-14;0
11;14;9;0;0
11;14;10;-2;0
11;14;11;0;0
